Wavelength,Spectra
580.98,1.00E-02
581.02,1.91E-02
581.06,3.60E-02
581.11,7.85E-02
581.15,1.45E-01
581.19,2.65E-01
581.23,4.80E-01
581.28,9.95E-01
581.32,1.76E+00
581.36,3.10E+00
581.4,5.39E+00
581.45,1.06E+01
581.49,1.81E+01
581.53,3.06E+01
581.57,5.12E+01
581.62,9.60E+01
581.66,1.57E+02
581.7,2.55E+02
581.74,4.10E+02
581.79,7.32E+02
581.83,1.15E+03
581.87,1.79E+03
581.91,2.77E+03
581.96,4.70E+03
582,7.11E+03
582.04,1.07E+04
582.08,1.58E+04
582.13,2.55E+04
582.17,3.71E+04
582.21,5.34E+04
582.25,7.61E+04
582.3,1.17E+05
582.34,1.63E+05
582.38,2.26E+05
582.42,3.09E+05
582.47,4.52E+05
582.51,6.06E+05
582.55,8.05E+05
582.59,1.06E+06
582.64,1.47E+06
582.68,1.90E+06
582.72,2.43E+06
582.76,3.07E+06
582.81,4.06E+06
582.85,5.03E+06
582.89,6.16E+06
582.93,7.49E+06
582.98,9.43E+06
583.02,1.12E+07
583.06,1.32E+07
583.1,1.54E+07
583.15,1.85E+07
583.19,2.11E+07
583.23,2.39E+07
583.27,2.69E+07
583.32,3.06E+07
583.36,3.36E+07
583.4,3.66E+07
583.44,3.94E+07
583.49,4.28E+07
583.53,4.51E+07
583.57,4.72E+07
583.61,4.89E+07
583.66,5.04E+07
583.7,5.11E+07
583.74,5.14E+07
583.78,5.11E+07
583.83,5.02E+07
583.87,4.89E+07
583.91,4.72E+07
583.95,4.51E+07
584,4.21E+07
584.04,3.94E+07
584.08,3.66E+07
584.12,3.36E+07
584.17,2.99E+07
584.21,2.69E+07
584.25,2.39E+07
584.29,2.11E+07
584.34,1.79E+07
584.38,1.54E+07
584.42,1.32E+07
584.46,1.12E+07
584.51,9.02E+06
584.55,7.49E+06
584.59,6.16E+06
584.63,5.03E+06
584.68,3.84E+06
584.72,3.07E+06
584.76,2.43E+06
584.8,1.90E+06
584.85,1.38E+06
584.89,1.06E+06
584.93,8.05E+05
584.97,6.06E+05
585.02,4.19E+05
585.06,3.09E+05
585.1,2.26E+05
585.14,1.63E+05
585.19,1.07E+05
585.23,7.61E+04
585.27,5.34E+04
585.31,3.71E+04
585.36,2.32E+04
585.4,1.58E+04
585.44,1.07E+04
585.48,7.11E+03
585.53,4.24E+03
585.57,2.77E+03
585.61,1.79E+03
585.65,1.15E+03
585.7,6.52E+02
585.74,4.10E+02
585.78,2.55E+02
585.82,1.57E+02
585.87,8.48E+01
585.91,5.12E+01
585.95,3.06E+01
586,1.59E+01
586.04,9.30E+00
586.08,5.39E+00
586.12,3.10E+00
586.17,1.53E+00
586.21,8.61E-01
586.25,4.80E-01
586.29,2.65E-01
586.34,1.24E-01
586.38,6.73E-02
586.42,3.60E-02
586.46,1.91E-02
586.51,8.54E-03
586.55,4.44E-03
586.59,2.28E-03
586.63,1.16E-03
586.68,4.95E-04
586.72,2.47E-04
586.76,1.22E-04
586.8,5.98E-05
586.85,2.42E-05
586.89,1.16E-05
586.93,5.51E-06
586.97,2.59E-06
587.02,9.97E-07
587.06,4.60E-07
587.1,2.10E-07
587.14,9.49E-08
587.19,3.47E-08
587.23,1.54E-08
624.05,9.35E-09
